category,pub_year,source,title_t1_count,title_t2_count,title_t3_count,abstract_t1_count,abstract_t2_count,abstract_t3_count,total_t1_count,total_t2_count,total_t3_count,total_papers,title_t1_pct,title_t2_pct,title_t3_pct,abstract_t1_pct,abstract_t2_pct,abstract_t3_pct,total_t1_pct,total_t2_pct,total_t3_pct
Multidisciplinary & General Science,2022,PubMed,539,976,9830,6246,4911,58721,6399,5184,60720,193685,0.2782869091566203,0.5039109894932493,5.075251051965821,3.2248238118594625,2.5355603170095775,30.317784030771616,3.3038180550894496,2.676510829439554,31.349872215194775
Multidisciplinary & General Science,2023,OpenAlex,3136,1826,18892,22299,10952,107872,22761,11284,110096,318659,0.9841240950357593,0.5730263384997756,5.928594516395269,6.997762498470152,3.436902770673353,33.85186045270964,7.142745066042385,3.541089377673312,34.54978519357683
Multidisciplinary & General Science,2023,PubMed,511,905,10027,5932,4620,58246,6072,4881,60269,187893,0.27196329826018,0.4816571133570703,5.336547928874412,3.1571160181592712,2.4588462582427235,30.999558259222006,3.2316265108332938,2.5977551052992927,32.07623487836162
Multidisciplinary & General Science,2024,OpenAlex,3228,1890,20596,20106,10570,110063,20518,10931,112293,304213,1.061098638125261,0.6212752249246416,6.7702563664274695,6.609185011817378,3.474539220874848,36.17958469887875,6.744616436509945,3.5932060760059565,36.91262372087978
Multidisciplinary & General Science,2024,PubMed,521,945,10799,5610,4806,64743,5740,5083,66890,196192,0.26555618985483603,0.48167101614744734,5.504301908334693,2.859443810145164,2.4496411678355896,32.99981650627956,2.925705431414125,2.590829391616376,34.0941526667754
Multidisciplinary & General Science,2025,OpenAlex,1945,1239,16977,12991,7283,93491,13245,7537,95147,229286,0.8482855473077292,0.5403731584135097,7.404289838891167,5.6658496375705445,3.1763823347260627,40.77484015596242,5.776628315727955,3.287161012883473,41.49708224662648
Multidisciplinary & General Science,2025,PubMed,508,879,11234,4735,4740,67614,4861,5005,69693,182904,0.277741328784499,0.4805799763810524,6.1420198574115386,2.5887897476271706,2.591523422123081,36.96693347329747,2.6576783449241135,2.7364081704063334,38.10359532869702
Physical Sciences,2010,OpenAlex,189,49,1207,2406,289,8155,2461,302,8349,48476,0.38988365376681244,0.1010809472728773,2.4898919052727124,4.963280798745771,0.5961713012624804,16.822757653271722,5.076739004868388,0.6229886954369173,17.22295568941332
Physical Sciences,2010,PubMed,161,94,1886,1968,529,11324,2040,548,11699,55725,0.2889187976671153,0.1686855091969493,3.3844773441004934,3.531628532974428,0.9493046209062359,20.32122027815164,3.660834454912517,0.9834006280843428,20.99416778824585
Physical Sciences,2011,OpenAlex,163,61,1166,2250,314,7860,2300,325,8040,45999,0.3543555294680319,0.13261157851257635,2.534837713863345,4.891410682840931,0.6826235352942456,17.08732798539099,5.0001086980151745,0.706537098632579,17.47864084001826
Physical Sciences,2011,PubMed,202,99,2718,2754,701,16079,2836,724,16632,78157,0.2584541371854088,0.12666811673938355,3.4776155686630754,3.5236767020228514,0.8969126245889683,20.572693424773213,3.6285937280090073,0.9263405709021585,21.280243612216438
Physical Sciences,2012,OpenAlex,208,57,1204,2572,307,8681,2623,324,8861,51449,0.40428385391358435,0.11078932535131879,2.3401815389997864,4.999125347431437,0.5967074189974538,16.873019883768393,5.098252638535248,0.629749849365391,17.22288091119361
Physical Sciences,2012,PubMed,203,121,2595,2787,692,16508,2870,728,17000,75088,0.2703494566375453,0.16114425740464522,3.4559450245045817,3.71164500319625,0.9215853398678883,21.984871084594076,3.822181973151502,0.9695290858725761,22.640102279991474
Physical Sciences,2013,OpenAlex,199,62,1432,2905,317,9851,2958,329,10088,57272,0.34746472971085346,0.10825534292498952,2.500349210783629,5.072286632211203,0.5534990920519626,17.20037714764632,5.164827489872887,0.5744517390697025,17.614191926246683
Physical Sciences,2013,PubMed,178,138,2658,2658,646,16093,2717,673,16629,71907,0.24754196392562616,0.19191455630188994,3.696441236597271,3.696441236597271,0.8983826331233399,22.380296772219673,3.778491662842282,0.9359311332693618,23.12570403437774
Physical Sciences,2014,OpenAlex,185,62,1542,3027,378,11593,3084,390,11866,61249,0.3020457476856765,0.10122614246763212,2.517592123953044,4.942121504024556,0.617152933109112,18.927655961729986,5.035184247906088,0.6367450897157505,19.373377524531012
Physical Sciences,2014,PubMed,187,78,2800,2623,622,17040,2708,641,17587,74011,0.2526651443704314,0.10538973936306764,3.7832214130331976,3.544067773709313,0.8404156138952318,23.023604599316318,3.658915566604964,0.8660874734836713,23.762683925362445
Physical Sciences,2015,OpenAlex,208,64,1427,2954,375,11091,3009,389,11351,54846,0.3792437005433395,0.11669036939795062,2.6018305801699304,5.385989862524158,0.6837326331911169,20.222076359260473,5.486270648725522,0.7092586514969187,20.696130984939646
Physical Sciences,2015,PubMed,178,95,2699,2646,615,16703,2737,646,17213,74314,0.23952418117716714,0.1278359393923083,3.6318863202088436,3.5605673224426084,0.8275695023817854,22.476249428102378,3.683020695965767,0.8692843878676965,23.16252657641898
Physical Sciences,2016,OpenAlex,183,67,1397,3037,292,10730,3095,309,10928,56572,0.3234815809941314,0.11843314713992788,2.4694195008131232,5.368380117372552,0.5161564024605811,18.96698013151382,5.470904334299654,0.5462066039736972,19.316976596195996
Physical Sciences,2016,PubMed,173,96,2541,2601,518,16567,2666,551,17076,70818,0.2442881753226581,0.13555875624841143,3.5880708294501398,3.6727950521053967,0.7314524555903866,23.393769945494082,3.764579626648592,0.778050778050778,24.11251376768618
Physical Sciences,2017,OpenAlex,213,67,1679,3392,427,12869,3451,449,13152,63976,0.332937351506815,0.10472677253970239,2.6244216581217956,5.3019882455920975,0.6674377891709391,20.115355758409404,5.394210328873327,0.7018256846317369,20.557709140927848
Physical Sciences,2017,PubMed,219,85,2244,2028,431,13135,2113,468,13627,58440,0.3747433264887064,0.14544832306639288,3.8398357289527723,3.470225872689938,0.7375085557837098,22.476043805612594,3.6156741957563314,0.8008213552361396,23.317932922655714
Physical Sciences,2018,OpenAlex,307,102,2338,4590,574,17860,4667,606,18236,83339,0.3683749505033658,0.12239167736593912,2.805409232172212,5.507625481467261,0.6887531647847946,21.43054272309483,5.600019198694488,0.7271505537623442,21.881712043581036
Physical Sciences,2018,PubMed,179,85,2424,2161,495,14611,2233,528,15121,62756,0.28523169099368983,0.1354452163936516,3.862578876920135,3.4434954426668365,0.7887692013512653,23.282235961501687,3.5582255083179297,0.8413538147746829,24.0949072598636
Physical Sciences,2019,OpenAlex,339,88,2482,4539,576,18036,4642,596,18452,87502,0.3874197161207744,0.10056912984846061,2.8365065941349914,5.187310004342758,0.6582706680990149,20.612100294850404,5.305021599506297,0.6811272885191195,21.08751799958858
Physical Sciences,2019,PubMed,177,67,2503,2188,437,15414,2254,469,16041,65075,0.2719938532462543,0.10295812524010756,3.846331156358048,3.3622742988859007,0.6715328467153284,23.68651555897042,3.463695735689589,0.720706876680753,24.650019208605457
Physical Sciences,2020,OpenAlex,327,101,3001,4965,786,21583,5044,807,22074,95314,0.34307656797532365,0.10596554546026818,3.1485406131313343,5.209098348616153,0.8246427597205027,22.6441026501878,5.291982290114778,0.846675199865707,23.159242084059006
Physical Sciences,2020,PubMed,165,92,2686,2016,530,15953,2098,575,16577,65560,0.25167785234899326,0.1403294691885296,4.097010372178158,3.0750457596095178,0.8084197681513118,24.333435021354486,3.2001220256253813,0.8770591824283099,25.285234899328856
Physical Sciences,2021,OpenAlex,263,103,2775,4089,696,19123,4155,715,19529,78890,0.3333755862593485,0.13056154138674103,3.517556090759285,5.183166434275574,0.8822410951958423,24.240081125617948,5.266827227785524,0.9063252630244644,24.75472176448219
Physical Sciences,2021,PubMed,156,79,2652,1931,491,15646,2006,528,16332,61296,0.2545027407987471,0.12888279822500653,4.3265465935786995,3.1502871312973113,0.8010310623858001,25.525319759853826,3.2726442182197863,0.8613938919342208,26.644479248238056
Physical Sciences,2022,OpenAlex,279,106,2921,4901,827,22475,4963,844,22925,92422,0.3018761766678929,0.11469130726450413,3.1605029105624203,5.302849970786176,0.8948085953560841,24.317803120469154,5.369933565601264,0.913202484256995,24.804700179610915
Physical Sciences,2022,PubMed,144,89,2665,1731,507,15771,1800,539,16398,60053,0.23978818710139377,0.14820242119461144,4.437746657119544,2.8824538324480042,0.8442542420861572,26.261802074833895,2.997352338767422,0.8975405058864669,27.305879806171212
Physical Sciences,2023,OpenAlex,336,154,3088,4991,836,25232,5088,873,25742,96913,0.34670271274235653,0.1589054100069134,3.186363026632134,5.149979878860421,0.8626293686089587,26.035722761652202,5.250069650098542,0.900807941143087,26.561967950636138
Physical Sciences,2023,PubMed,152,84,2678,1789,510,16298,1855,551,16920,60273,0.25218588754500354,0.13936588522223883,4.443117150299471,2.9681615316974432,0.8461500174207357,27.040299968476766,3.077663298657774,0.9141738423506379,28.07227116619382
Physical Sciences,2024,OpenAlex,331,125,2952,4408,920,25092,4501,947,25535,91349,0.3623466047794721,0.1368378416840907,3.231562469211486,4.8254496491477745,1.0071265147949073,27.46828098829763,4.9272570033607375,1.0366834885986709,27.953234299226043
Physical Sciences,2024,PubMed,163,74,3114,1704,580,18691,1778,614,19460,65850,0.24753227031131358,0.11237661351556569,4.728929384965832,2.5876993166287017,0.8807896735003796,28.384206529992404,2.7000759301442674,0.932422171602126,29.55201214882308
Physical Sciences,2025,OpenAlex,188,60,2328,2565,600,18585,2625,610,18922,63227,0.29734132569946387,0.09489616777642464,3.681971309725276,4.056811172442153,0.9489616777642463,29.394087968747527,4.151707340218577,0.9647777057269837,29.92708811109178
Physical Sciences,2025,PubMed,115,84,3178,1370,577,19583,1430,630,20320,63903,0.1799602522573275,0.13144922773578707,4.973162449337277,2.1438743095003368,0.9029310048041562,30.64488365178474,2.237766615025899,0.9858692080184028,31.798194137990393
"Social Sciences, Arts & Humanities",2010,OpenAlex,990,352,1962,4473,1866,10293,4652,1960,10616,38645,2.5617803079311683,0.9108552205977487,5.07698279208177,11.574589209470824,4.828567731918747,26.63475223185406,12.037779790399792,5.071807478328374,27.470565403027557
"Social Sciences, Arts & Humanities",2010,PubMed,58,32,296,410,117,1361,414,121,1398,5254,1.1039208222306813,0.6090597639893415,5.633802816901409,7.803578226113437,2.2268747620860294,25.904073087171682,7.879710696612105,2.3030072325846973,26.608298439284354
"Social Sciences, Arts & Humanities",2011,OpenAlex,802,324,1985,4122,1751,9895,4217,1826,10182,34651,2.3145075178205534,0.9350379498427174,5.728550402585784,11.895760584110127,5.053245216588266,28.55617442498052,12.169922945946727,5.269689186459265,29.38443334968688
"Social Sciences, Arts & Humanities",2011,PubMed,60,38,398,507,150,1888,516,154,1930,6940,0.8645533141210375,0.547550432276657,5.734870317002882,7.305475504322767,2.161383285302594,27.204610951008647,7.435158501440922,2.219020172910663,27.80979827089337
"Social Sciences, Arts & Humanities",2012,OpenAlex,1059,382,2344,5157,2215,12483,5286,2306,12792,44130,2.399728076138681,0.8656242918649445,5.311579424427827,11.68592794017675,5.019261273510084,28.286879673691367,11.978246091094494,5.225470201676863,28.987083616587356
"Social Sciences, Arts & Humanities",2012,PubMed,86,77,500,699,233,2498,723,240,2575,9759,0.8812378317450558,0.7890152679577825,5.123475765959627,7.162619120811558,2.3875397069371864,25.596884926734297,7.408545957577621,2.459268367660621,26.38590019469208
"Social Sciences, Arts & Humanities",2013,OpenAlex,1232,532,3147,6456,2703,15958,6637,2802,16402,55462,2.221340737802459,0.9592153185965167,5.674155277487289,11.640402437705095,4.873607154448091,28.772853485269195,11.96675201038549,5.052107749450074,29.57340160830839
"Social Sciences, Arts & Humanities",2013,PubMed,114,101,620,783,258,2841,800,273,2927,10809,1.054676658340272,0.9344065130909428,5.735960773429549,7.243963363863447,2.3868998057174577,26.283652511795726,7.401239707651032,2.5256730502359144,27.079285780368213
"Social Sciences, Arts & Humanities",2014,OpenAlex,1512,608,3857,7361,2993,18905,7583,3126,19500,67270,2.247658688865765,0.903820425152371,5.733610822060354,10.94247064070165,4.449234428422774,28.10316634458154,11.272484019622416,4.646945146424855,28.98766166195927
"Social Sciences, Arts & Humanities",2014,PubMed,107,85,759,1012,315,3948,1037,320,4034,14594,0.7331780183637111,0.5824311360833219,5.200767438673427,6.934356584897904,2.1584212690146636,27.05221323831712,7.1056598602165275,2.1926819240783884,27.641496505413183
"Social Sciences, Arts & Humanities",2015,OpenAlex,1433,607,3756,7044,3033,18666,7244,3153,19172,65241,2.1964715439677502,0.9303965297895496,5.7571159240354985,10.796891525267853,4.648917092012692,28.610842874879296,11.103447218773471,4.832850508116062,29.386428779448508
"Social Sciences, Arts & Humanities",2015,PubMed,129,95,806,1050,302,4249,1082,309,4319,15594,0.8272412466333204,0.6092086700012825,5.168654610747724,6.733358984224703,1.9366422983198666,27.24765935616263,6.938566115172502,1.981531358214698,27.69654995511094
"Social Sciences, Arts & Humanities",2016,OpenAlex,1625,751,4345,7955,3403,20597,8206,3563,21170,71434,2.2748271131394016,1.0513200996724248,6.082537727132737,11.136153652322424,4.763837948315928,28.833608645742924,11.487526947951956,4.987820925609654,29.635747683176078
"Social Sciences, Arts & Humanities",2016,PubMed,141,114,894,1138,374,4506,1161,388,4615,16690,0.8448172558418214,0.683043738765728,5.3565008987417615,6.818454164170163,2.2408627920910726,26.998202516476933,6.956261234272019,2.324745356500899,27.651288196524863
"Social Sciences, Arts & Humanities",2017,OpenAlex,1850,908,4821,9040,4026,23585,9267,4205,24251,81826,2.260895070026642,1.109671742477941,5.8917703419451035,11.047833207049104,4.9201965145552755,28.823356879231536,11.32525114266859,5.138953388898394,29.637279104441134
"Social Sciences, Arts & Humanities",2017,PubMed,147,112,930,1098,410,4551,1119,420,4643,17003,0.8645533141210375,0.6587072869493619,5.469623007704523,6.457683938128565,2.4113391754396285,26.765864847379873,6.5811915544315704,2.470152326060107,27.30694583308828
"Social Sciences, Arts & Humanities",2018,OpenAlex,2345,1245,6513,11954,5223,33960,12255,5452,34816,108746,2.1564011549850113,1.1448696963566476,5.989185809133209,10.992588233130414,4.802935280378129,31.22873485001747,11.269380023173266,5.013517738583488,32.015890239640996
"Social Sciences, Arts & Humanities",2018,PubMed,153,147,1033,1161,411,4951,1184,426,5072,17626,0.8680358561216385,0.8339952343129466,5.8606603880630885,6.586860319981845,2.331782593895382,28.089186429138774,6.717349370248496,2.416884148417111,28.775672302280718
"Social Sciences, Arts & Humanities",2019,OpenAlex,2744,1488,7451,13626,6084,35532,13981,6308,36483,118436,2.3168631159444764,1.2563747509203282,6.291161471174306,11.504947819919618,5.136951602553277,30.001013205444288,11.804687763855584,5.32608328548752,30.803978520044584
"Social Sciences, Arts & Humanities",2019,PubMed,150,168,1070,1176,456,5188,1219,481,5338,18723,0.8011536612722321,0.8972921006248998,5.714896117075255,6.281044704374299,2.435507130267585,27.70923463120226,6.510708753939006,2.5690327404796243,28.5103882924745
"Social Sciences, Arts & Humanities",2020,OpenAlex,2828,1603,8849,15357,6748,41199,15728,7017,42352,137167,2.0617203846406205,1.1686484358482725,6.451260142745705,11.195841565391094,4.919550620776135,30.03564997411914,11.466314784168203,5.115661930347678,30.876231163472262
"Social Sciences, Arts & Humanities",2020,PubMed,187,196,1318,1416,687,6505,1450,711,6735,23053,0.81117425063983,0.8502147225957576,5.717260226434737,6.142367587732616,2.980089359302477,28.217585563701036,6.289853815121677,3.084197284518284,29.215286513685857
"Social Sciences, Arts & Humanities",2021,OpenAlex,2057,1240,7400,11641,5235,33700,11902,5462,34539,110337,1.8642884979653247,1.123829721670881,6.706725758358484,10.55040466933123,4.744555316892792,30.5427916292812,10.786952699457117,4.950288661101896,31.303189319992384
"Social Sciences, Arts & Humanities",2021,PubMed,220,249,1620,1696,863,7902,1750,904,8142,27274,0.806629023978881,0.9129573953215517,5.939722812935396,6.218376475764464,3.164185671335338,28.972647943095993,6.4163672361956445,3.3145119894404926,29.85260687834568
"Social Sciences, Arts & Humanities",2022,OpenAlex,2831,1506,10357,16826,7590,47450,17124,7825,48510,149510,1.8935188281720285,1.0072904822419906,6.927295833054645,11.254096715938733,5.076583506119992,31.737007558022874,11.453414487325263,5.23376362785098,32.4459902347669
"Social Sciences, Arts & Humanities",2022,PubMed,288,289,1848,1812,892,8559,1874,919,8784,29116,0.9891468608325319,0.992581398543756,6.34702569034208,6.223382332738014,3.06360763841187,29.39620827036681,6.4363236708339056,3.1563401566149194,30.168979255392227
"Social Sciences, Arts & Humanities",2023,OpenAlex,3658,1802,12640,19784,9108,59683,20139,9348,60992,173111,2.1130950661714163,1.040950603947756,7.301673492730099,11.428505409823755,5.261364095869125,34.47672302742171,11.633576144785716,5.400003465984253,35.23288525859131
"Social Sciences, Arts & Humanities",2023,PubMed,214,237,1372,1400,723,7122,1458,752,7349,25291,0.8461508046340596,0.9370922462536079,5.424854691392195,5.535566011624689,2.858724447431893,28.160215096279305,5.764896603534854,2.9733897433869756,29.057767585307026
"Social Sciences, Arts & Humanities",2024,OpenAlex,3373,1716,13945,17058,8312,60356,17394,8563,61689,165864,2.033593787681474,1.0345825495586747,8.407490474123378,10.284329330053538,5.0113345873727875,36.388848695316646,10.48690493416293,5.162663386871172,37.19251917233396
"Social Sciences, Arts & Humanities",2024,PubMed,225,247,1416,1372,689,7122,1405,708,7340,23172,0.9709994821336096,1.0659416537200068,6.11082340756085,5.920939064388055,2.973416191955809,30.735370274469187,6.06335232176765,3.055411703780425,31.676160883825304
"Social Sciences, Arts & Humanities",2025,OpenAlex,2421,1209,11354,11619,6142,50254,11842,6344,51158,119316,2.029065674343759,1.0132756713265614,9.515907338496095,9.738006637835664,5.1476750812967245,42.118408260417716,9.92490529350632,5.316973415132924,42.876060209862885
"Social Sciences, Arts & Humanities",2025,PubMed,242,230,1471,1229,667,7841,1262,693,8072,23357,1.0360919638652224,0.9847155028471123,6.297897846470009,5.261805882604786,2.8556749582566257,33.57023590358351,5.40309115040459,2.9669906237958643,34.55923277818213
